frame_index,stabilize_dx,stabilize_dy,stabilize_da
36,8.356536453561995,-0.5659563864908821,0.0014510997466608642
37,7.126738028581846,-0.17797878670965755,0.0029391205896537494
38,3.6643605292395156,-0.27461118372527904,0.004644223622614619
39,2.422804007471739,-2.1799828200149327,0.005544533594042992
40,-0.942521662451651,-6.8660742590786565,0.007729882440884192
41,-5.82607356698851,-17.33229994386673,0.014487122390743255
42,-15.747815578034084,-18.153635910629784,0.012990707596068393
43,-15.665322834638024,-16.255671074320162,0.00865178107475558
44,-8.910047602560711,-14.509964205517878,0.009554054300667128
45,-14.697544583377741,-18.569382668483495,0.01040522820416069
46,-35.14270338497383,-25.01886849834818,0.007034347562831285
47,-23.821865924872334,-17.66065492844493,0.002308804700766923
48,-17.666251952979355,-10.369598997663019,0.0004703446645134316
49,-18.176330853335273,-8.521850946332295,0.0021357071833284953
50,-15.881431517410505,-9.14352232202201,0.00228672511514677
51,-17.560849242304254,-12.357145056571536,0.003591259268702832
52,-14.76144346545432,-11.418531520302809,0.0012857320332900876
53,-19.3842825195972,-14.635379274218153,-0.0008033303617648372
54,-18.54568955295835,-6.070991638506083,-0.002501632879471191
55,-7.774619324432514,-3.8641419070847896,-0.0018636539195000129
56,-10.769237625214942,-5.690377938952884,-0.00038273200721427203
57,-7.245710361541082,-3.1713265608536116,-0.0035914818002547107
58,-1.8973687687387017,4.748211416353913,-0.012371869669263715
59,12.73389514944032,13.15654886880228,-0.01797306614915829
60,14.551210519729816,10.239344983859748,-0.01175043562973083
61,9.94686667381363,-4.267390958010174,0.001300999143233539
62,4.58911022893371,-11.368912335937823,0.005236654363454871
63,5.991372335609161,-14.198772214375314,0.003932969344684655
64,4.29887670663196,-13.272949734055372,0.0024735541855211486
65,7.484964092998188,-13.83131339905164,0.002240427068820749
66,8.271643976993769,-18.864952445445734,0.004735250360734233
67,3.7977904124435495,-20.229261061066683,0.007516644311307399
68,-0.9560192159618272,-18.914403300056147,0.0044095669606562075
69,0.0236774053300976,-14.824343326864199,0.00306045567816717
70,-2.460037542866163,-11.213993355327815,-0.0007370711152816011
71,0.6301870236677987,-6.438886461797225,-0.003354476239200136
72,-0.5693950057115822,-6.0622895207245335,-0.0019856712830177456
73,-6.060769372286224,-11.587503346953502,0.002018746480397578
74,-12.146919994937791,-14.915522261749551,0.003404017737234346
75,-18.020104575063844,-13.395986608301026,0.0014847102362124547
76,-18.125909294718273,-9.048778305016649,-0.005920062007376715
77,-17.567722799369843,-5.928976306127614,-0.0046938784479934595
78,-18.560384822852402,-8.032154979972429,-0.0038958818439155806
79,-21.241068061101863,-8.531658708297233,-0.005735594742939775
80,-38.23534531052935,-4.677862760795468,-0.007064849797616969
81,-22.652225080286623,-4.985418433939085,-0.006381231171755118
82,-23.344177776879324,-7.472690018455357,-0.004126112765346595
83,-24.33967424178523,-9.073641793578716,-0.005501078641586893
84,-46.7865494648832,-9.184745759249232,-0.00512278659448358
85,-29.365238761140873,-8.789712640757323,-0.004240866062298057
86,-56.37905002992389,-8.151971448776683,-0.0034754637697091213
87,-29.962890909224416,-11.165904463936949,-0.0029584090825075017
88,-28.94023427812188,-11.053995797406401,-0.0041163440713553115
89,-25.099241972922364,-10.826618637092817,-0.003788440951921329
90,-25.50634008458543,-12.879787291808771,-0.0016904494082682503
91,-33.080901863584884,-3.9026854082991287,-0.0015729150042536463
92,-18.283345600295732,-10.296992591575105,-0.00035487916345706787
93,-12.79945455252299,-12.045324659259895,-0.0005377871091877878
94,-0.025872737772567822,-0.005607001183847382,5.860978921780545e-06
95,-10.65539831912973,-13.550735845662139,0.0011708926432713435
96,-8.582045454759292,-13.740488781501758,0.0015750325987243347
97,-5.271382613898778,-14.77097442517403,0.0038220876270259356
98,-6.598358407052125,-18.369237461817725,0.005037294533388453
99,-5.366701925796104,-17.832949094629267,0.0029996932648658804
100,-2.634572090112309,-14.606127854354206,0.0011436522894266307
101,1.8276610522761996,-10.59936250798866,-0.0010498286033821618
102,-0.18417922134978484,-12.54739044480636,0.0010907674306433563
103,-0.8766719509189362,-13.546374832591852,0.0011119982492077368
104,-5.546280776241272,-19.650462874577098,0.0020752327113461796
105,-4.6063952620896975,-17.37806986667604,0.0017482195108470613
106,-3.3705584989838515,-14.655635616236168,0.0018527572102126466
107,-4.780322530241384,-15.120018181357867,0.0039041517932072054
108,-9.253260843254905,-19.189164428961654,0.005496993983666457
109,-9.007393978601657,-14.853426366404275,0.005598272213011699
110,-7.504491441854017,-13.724845384729825,0.0019965246759106933
111,-5.071473870018597,-9.749813998027292,0.0022446938610319388
112,-4.815744160281354,-8.314774023055291,-0.002608373259232244
113,-2.641220290877036,-2.564876557504971,-0.003603417881533246
114,-2.911393278792636,-2.6706099737926796,-0.003968246594169799
115,-4.421801541740232,-0.6984559555922804,-0.0008177017947389815
116,-6.243481670205127,0.9757267155182004,-0.0011210157159487297
117,-0.5955601974767557,8.78521916404203,-0.008797506207650106
118,-8.494560234795253,7.788414771133159,-0.010648623466164426
119,0.7586850518839687,9.089835831461643,-0.010986678373484696
120,3.1186923640389326,10.987782989625819,-0.012365137265911178
121,0.6487869885922033,3.207354614337812,-0.009461528724501515
122,-11.257301050353348,1.6580201475033283,-0.00851692646438117
123,-4.914789648690227,10.289363117453467,-0.00622935301814047
124,-5.343348509260132,7.992928126455815,-0.004876999669684412
125,-6.22556555483015,8.231938257350034,-0.0063605244454973476
126,-10.028714396463513,7.991840995715489,-0.004643326469513182
127,-10.543385181494896,3.2667501229882427,-0.00045778531555718574
128,-15.40443351500121,-2.414939150115105,0.0032274383600311937
129,-15.702412791852868,-0.3888494513873171,0.0035690980601058436
130,-11.703204784603376,-4.872412136769379,0.0016988883722618717
131,-11.72855565910887,0.3114419152999552,-9.517331766189984e-05
132,-8.58494532457468,-1.0686245569816233,-0.0025955468375062104
133,-8.053191095736736,4.8960032053399996,-0.004622592111354058
134,-6.990794485780687,-0.682737979749154,-0.0016690755052070692
135,-7.035171946086718,-0.8474453245908675,-0.0011575985747330213
136,-11.540381437834412,0.20471652174727561,-0.0009003827147718303
137,-6.527494648509596,5.985812277924064,-0.006547789452418981
138,-1.3405139953936385,10.13335914503948,-0.011400453489405443
139,-0.2951559323412752,8.184795007304201,-0.010197713957848182
140,-2.6346419472347407,6.882842238584725,-0.00916150819446403
141,-1.241031147313731,8.637896250289833,-0.0099122260648075
142,-0.3811403633810504,7.130030166727722,-0.008743523931001236
143,-10.325132028674235,5.2866665700260524,-0.006065436003738246
144,-2.3818785332563626,3.238770650399563,-0.003822070633253669
145,-11.190340876757846,-1.5484794310244747,0.00025635315206415084
146,-7.821592699654182,0.6504801858451986,-0.002199357165375699
147,-8.783165285770137,2.5201334605954377,-0.0022829629917432586
148,-7.747467339652045,0.19823294407852377,-0.0010463558976315434
149,-6.556130338864108,-0.8259991397844267,-8.601003256638401e-05
150,-7.257904412699103,-2.2456087268414597,0.0019386982992436444
151,-7.106717519247856,-4.172885547088997,0.0022071637948849446
152,-7.373623014901358,-3.08075378353483,0.0020923610789677855
153,-3.0998054647102666,-3.924579519368504,0.0017408351334079744
154,-2.9839173723504167,-4.925191375881787,0.002373171645847313
155,-2.439407431272886,-4.028077731546495,0.0021673166352073367
156,-1.022495933559548,-4.878958959766198,0.002429204670900806
157,-5.80992643563555,-5.476781780564204,0.0028518656996674133
158,-3.187424371992607,-7.9973274350939425,0.003676770222580039
159,-1.0852087459714546,-6.592296370724218,0.0015320189954203041
160,-2.183506157709009,-4.568505525751537,0.0003497544737688383
161,-0.4920697832987655,-1.8039357935050409,-0.001105058747510032
162,-0.4527619142340086,-4.061286609344492,-0.0014930408097914053
163,-1.6864296522676334,-4.4120517129055035,-0.001063508492766343
164,-2.4578072403701476,-4.025858605902277,-0.0020332509090614063
165,-5.217431477462455,-1.9683320535025366,-0.0024830512705623486
166,-4.351476077874178,-2.8504471995835265,-0.0030261401515606634
167,-4.72564469280917,-3.996655183526645,-0.0029836300838387794
168,-6.133580869356914,-3.116413896127166,-0.002875325321758758
169,-7.112370538060925,-2.43352795933858,-0.0037511434408145326
170,-5.9985703667620305,-2.624644978199693,-0.004435230109065188
171,-12.839951639924475,-5.8657423180540444,-0.0036113475265628792
172,-7.2304615607609755,-3.255587513369235,-0.0035678436603155356
173,-9.307442535710528,-3.5317477094523433,-0.002637459029234595
174,-8.27366326517346,-3.405773960802724,-0.0026505316459596463
175,-9.403172249093348,-2.933424524919732,-0.0031539736506575114
176,-7.056033944879482,-4.117068073737369,-0.00423429327007723
177,-7.627072735455741,-1.6590710045965786,-0.005005187809237961
178,-7.767670226738145,-2.434773896638894,-0.004411628461045495
179,-7.299544417751586,-0.8032104333546509,-0.004361068719117751
180,-6.530953513575212,-3.2979932024551157,-0.0044952540444167
181,-7.581105998195926,-1.4615420604693414,-0.004202648873079642
182,-8.973663681487801,1.3687123513012946,-0.00479001161927803
183,-8.183904757396913,0.34367754144251944,-0.0031046428537150022
184,-7.806388479263024,-2.255185297280539,-0.0020800331279976964
185,-6.425972246139831,-4.564029423594948,-0.002038234947702762
186,-7.2196294063331,-2.3529811786980375,-0.0001140557011746539
187,-8.407751614965383,-1.5648592679272133,-0.0019387126198685898
188,-7.243203075319171,-3.3881510866014706,-0.0003165212033197329
189,-5.954803907159288,-3.2837552406687234,0.0005558587500823133
190,-5.716860362677866,-1.608365320334056,9.727925513221364e-05
191,-6.0252068209427385,-2.884487097836402,-0.0008350833329947776
192,-8.354862118065142,-1.0421862163253575,-0.0022453658095923637
193,-6.588476510349689,-0.9203429190729691,-0.001798608042450626
194,-6.597895118903256,-4.388022900499524,0.00026219640057925355
195,-5.000909786130362,-3.0994979237668994,0.0006128995142601686
196,-5.526811222169226,-4.293490679178669,0.0011818860627648916
197,-5.709405325493141,-4.289951783000295,0.0013325267525438798
198,-6.83588520090765,-4.372777493620427,0.0009197501880174751
199,-6.264863783081862,-5.406007902200833,0.0016873633308584794
200,-6.3751969257980265,-4.631551405223236,0.0005514079802625768
201,-6.9147629189084405,-4.918800274830219,0.0005389537935275736
202,-7.487689486647191,-4.459773720714984,-0.00029862580719570265
203,-7.002956589865732,-4.2877560151296175,-0.0005611900812214942
204,-7.018434088252025,-4.512299887542283,-0.0006957656240097791
205,-7.025583294956267,-4.759042284601502,-0.00040905490554252015
206,-6.75070053581981,-4.509452764465056,-0.000305767521630242
207,-7.290686629907897,-4.674233524598204,-0.00030388401313540865
208,-7.0077921791447695,-4.384836584665202,-0.0003581444779550587
209,-6.5712398519530275,-4.861457334900652,0.00024566471283349924
210,-6.977761418751004,-5.2599626447190335,0.0005009273454892044
211,-7.127284622048932,-4.790005052206037,0.0003302935410600766
212,-7.121663236133344,-5.214175195590615,0.0006371730293806899
213,-6.993253413356287,-5.344899747289699,0.0005676588802394705
214,-7.05985390907371,-5.552156493946785,0.0007620759205811139
215,-0.0119053016174932,0.012142599872219412,-7.043050494480882e-06
216,-7.022146585729372,-5.288036205865478,0.0006907552779349916
217,-6.923322905598887,-5.2699837903785625,0.0008918075964889219
218,-6.648285637540298,-5.436620763370985,0.0008849301303927665
219,-6.553564433089798,-5.548523020429638,0.0013255580267479876
220,-7.436224684824905,-4.391055311288527,0.00015721686082520832
221,-7.284934530843551,-4.772868693358582,0.0008879099260941747
222,-6.198776334062154,-4.253878994943944,0.00020422142278673773
223,-5.9206812389609755,-5.455061462907396,0.0011114752559709144
224,-6.51382196328445,-5.4501775916017685,0.0015001351206885265
225,-6.699185996168021,-5.0720205894726975,0.0013825714620871957
226,-6.8914608295280875,-5.259955431169798,0.001135973876634856
227,-6.520386264969777,-5.465933832205906,0.0011246047655400274
228,-6.69961593785136,-5.444687747078577,0.0012712214043402218
229,-6.64231403033465,-5.932653339096258,0.0017218848845117277
230,-6.40474353980353,-6.645657360462969,0.0024230107038075255
231,-6.811947448985192,-7.034485565752146,0.0026788559420774694
232,-6.939807239666532,-6.737527748620551,0.0021807193184517006
233,-6.48645813743313,-7.252145151634599,0.002029652983627367
234,-5.13489130423585,-8.176806892575502,0.002475157774455975
235,-5.900754568994243,-8.185070769690869,0.0032174728972229763
236,-5.857390774483408,-8.2217738095644,0.002821080918819018
237,-6.05444671884778,-8.842708440104207,0.0029344023121133603
238,-5.637853538082076,-8.98250777859106,0.0028158650668757054
239,-5.626110437481413,-9.540216402055245,0.0027162355573026424
240,-5.411212861975324,-9.714074376228476,0.002609850193717812
241,-5.91779346504065,-9.426717818781627,0.002691115631586215
242,-6.012613599141259,-9.503023713541292,0.002352433548912184
243,-6.142382072641954,-9.01107885603936,0.0018688484900414644
244,-6.5244024831091725,-9.599435835439833,0.001917650013095262
245,-6.580187001796629,-9.010336832285974,0.0012718061966299086
246,-7.831371395122266,-8.109354392432763,0.0005150928096423064
247,-6.795872140027003,-7.0418278102026814,-0.000715810973407827
248,-7.086799286212868,-7.491000175120869,-0.0002633309327386372
249,-6.205941359741891,-6.516477940051386,-0.0015528027674810419
250,-9.5220186521483,-8.27876813301219,-0.0011062357767998442
251,-8.107518910069766,-5.946036011998582,-0.0019026487491702853
252,-7.41408622619581,-6.160125294677475,-0.00124225297331515
253,-8.265112717231872,-8.096176467786465,-0.00011498154510538604
254,-7.251696268522843,-8.16702388864774,0.0016944397641868514
255,-7.1110439568148065,-8.484171753993447,0.0017715050089774542
256,-7.680777280157488,-9.86930822072557,0.0034150493922151266
257,-8.551927898352703,-9.770397698244818,0.0044244454801072326
258,-7.7541203763568145,-9.693085559306349,0.003888574645507296
259,-8.626333570073834,-10.126656338547697,0.0038899558280679667
260,-8.800224153148374,-12.815730747157419,0.004470605964936694
261,-10.351140332230715,-10.70960898642644,0.005797810247382404
262,-6.679973139517207,-9.95752242098269,0.006538176390280334
263,-12.14996597642747,-12.182607938728278,0.007942764867662207
264,-19.95069406300403,-15.950586953566683,0.006056242983667971
265,-10.996803236581268,-9.924083072914113,0.004408485247580828
266,-5.80942955567751,-7.158648473183828,0.004630809780860386
267,-5.356750280928711,-4.118679941364496,-0.0012844880525398111
268,-1.677914178543462,-1.1226545031983548,0.0003385556822275473
269,-8.3388346132188,-7.552662272655927,0.0042016239301230635
270,-3.586338995644082,-7.866367862971258,0.00761566150573896
271,-1.1908439233806591,-6.315671378927737,0.008478929927656672
272,-3.4376656912938666,-8.382297831878116,0.010007994203347463
273,-5.388323343149188,-14.166058118734785,0.013830695290872554
274,-6.923288320439647,-10.990143190473722,0.013466612080128785
275,-1.7559949475924788,-9.268839672229412,0.013095828255826628
276,-5.383627648393718,-7.435454581383545,0.01069483951226185
277,-6.859659570217232,-4.471990125614219,0.007076816511333438
278,-5.887043626279585,-1.5374418591088008,0.0032996236053612887
279,-4.2935157648061955,0.1132900022142036,0.001767091256154369
280,-5.680051444196528,-1.183278236322241,0.0020464917091530927
281,-6.870245206488999,-2.500198070603296,0.0024633562710684198
282,-3.922464775877925,-1.4277609603914585,0.002567169573521434
283,-2.7021530942850034,-0.9362287326297857,0.0023141318354155207
284,-6.674216710717155,-2.824576462367942,0.002986019213167817
285,-4.714402513357101,-2.3417558283169377,0.0007921354776621909
286,-5.415967776894285,-1.956627933108559,-0.0009280162003020779
287,-7.7977139699689495,-0.26180096020255395,-0.002844877184421928
288,-7.098196460387756,0.860461001292731,-0.004403139765767108
289,-5.572404252864526,1.7775568168090308,-0.005638909945645578
290,-8.223360332677935,0.03918165157347656,-0.0048696519883443855
291,-7.514287186145132,2.1255433584695393,-0.005753792019854397
292,-8.174106743695294,1.4227432100715696,-0.006463286663131942
293,-13.240516221043837,4.635807804179349,-0.009105267369825755
294,-10.1603479326515,5.050139028026978,-0.010148445264264295
295,-11.853714686274026,8.964036147490232,-0.014308908268278641
296,-10.874898271770965,8.337403578303848,-0.01429726940012658
297,-5.272574076128475,5.597747172868948,-0.010884446926663299
298,-9.889382955566314,0.8812240820348604,-0.005446992726587138
299,-6.695492488772663,-1.636806832806279,-0.0007684769139763731
300,-6.288587178149041,-3.5780957880193784,0.002554498299293466
301,-7.65610750483772,-4.3813540444668515,0.0038271243215918745
302,-9.525534664764157,-3.692388981072979,0.003549173159458047
303,-9.314873783602593,-1.8966346479188434,0.001603993284119841
304,-9.450745307334115,-2.6772554021346866,0.0018986859087154995
305,-8.060686501567176,-3.354188207329247,0.0028422678969239916
306,-8.476728800397385,-4.128199211949838,0.004092143892302409
307,-9.110347797970793,-4.786497583098816,0.005147244458785393
308,-7.665694043489406,-2.8878541139799347,0.003549418879439601
309,-7.7683509730334395,-2.679407086381072,0.0033074437096299327
310,-8.819172139040228,-3.5225125359449425,0.0038359266194295176
311,-7.415873655954608,-3.739874239748089,0.003966108092929573
312,-6.938094471342037,-5.143560685349002,0.005180218117858168
313,-6.516119893027571,-4.0726739164800385,0.0048583897113808165
314,-6.641192380297425,-4.365162494520801,0.004938487728061608
315,-7.913033620554132,-2.1038436941426846,0.002801567203442572
316,-7.853798162721907,-1.8890817542582135,0.0017678993866267715
317,-8.814149281630211,-1.4787985000203576,0.0009902599275555808
318,-8.146206005148253,-2.1488809042642205,0.001199307994252679
319,-6.9717535356798574,-2.5081517295227655,0.0014772881293327093
320,-6.384326168258295,-2.941467286386217,0.001964683367791812
321,-8.213935264880119,-1.9918644734496063,0.0013183072724723796
322,-9.714140420907095,-0.43761009577385357,-0.0003729109224163595
323,-10.706762239406276,0.8207144147002094,-0.0021268369479211756
324,-10.392751606483952,1.8150109486889217,-0.003528381895669366
325,-10.293249271042956,1.058324038203089,-0.0034993592022002696
326,-9.141681688204372,0.6033123316712246,-0.003091727747010808
327,-8.988443374893073,-0.02532006280501817,-0.0022117127247061807
328,-7.8145099612371425,-1.5172127835373788,-0.0008714564015922932
329,-6.207675008903762,-3.643118381968288,0.0017416113861409952
330,-4.709854641119494,-6.415999811499087,0.004992747888290878
331,-5.8689739158788266,-5.05374514081037,0.004705225791453657
332,-9.69044987992024,-1.1764512716894666,0.0015321813341685282
333,-12.02989455506272,2.0088346417808722,-0.0031553926609865397
334,-13.820540592210573,4.866271251878501,-0.006002051975494513
335,-10.042069393230706,4.983900355028399,-0.00657512486314686
336,-7.887789019686621,2.0573277064907343,-0.004379443095981413
337,0.0002776211927707495,-0.0034471719641848766,2.8220916295886227e-06
338,-9.29272436173391,-0.7546723149909429,-0.0017429028403597216
339,-7.5623125404859906,-1.9210639956332474,0.0002711578074731796
340,-7.78841312651198,-3.209161367190585,0.0016123915352966058
341,-8.73441762854376,-3.326727161954353,0.002049455775272095
342,-8.53102334931589,-3.161673946901475,0.0019337663601077977
343,-9.051034988348846,-3.130092028226572,0.0017302471495451825
344,-7.413227559548134,-3.7363000811320695,0.0022148380294244228
345,-5.934104809444761,-4.656742833707119,0.003332749216146163
346,-5.645416339298475,-6.612789195165251,0.00533006423536941
347,-5.496423978053127,-8.303806238137302,0.006554280764194822
348,-5.289212192202319,-8.493623714827319,0.006809429008803317
349,-6.701264390060953,-8.018512299163213,0.00632731052134504
350,-8.234610004659896,-7.142969676213839,0.004782684338612124
351,-9.378971276973527,-5.86200987833758,0.002806782829822391
352,-8.352798060518793,-5.748242903980152,0.0019521843025630016
353,-4.201625719664866,-4.114864271964567,0.0019004568572423858
354,-3.594243513452594,-6.639236762404492,0.003488753853185258
355,-3.8636108696143343,-6.591638577928374,0.0050836169721278
356,-4.499953679527829,-7.795141863567178,0.005963757634633725
357,-4.753098831096256,-8.196857781703848,0.007312467010618495
358,-4.368967621453638,-7.681169443301492,0.00731120138658833
359,-4.116488039994243,-7.4935515569753735,0.007471699279689004
360,-9.177042866191428,-5.7194951676090895,0.00591288361990009
361,-7.8040510264043865,-2.8136473901357766,0.002768885577632054
362,-12.230445824023027,-3.6937739637249525,0.0035082185854911916
363,-9.22424230556329,-2.1929492275986404,0.0015948606806044836
364,-11.046135591546161,-3.0806697466814024,0.0029765467237915498
365,-8.745772280349739,-1.407607015142189,0.0015466302750510423
366,-4.466008764366622,-0.20429183664204287,0.0009411731392544523
367,-8.983498761456453,2.241793892552499,-0.001113962398629476
368,-10.162925630644617,0.09013810613253354,0.0002629341639729748
369,-10.604324516556868,3.1891574306936565,-0.0026056389791227473
370,-7.609494074448875,4.680636555567801,-0.003919692826225844
371,-4.892596801564237,2.5328088087707537,-0.001990936694280137
372,-5.345957781340426,1.1473933208785587,-0.0011266948460191674
373,-4.013632216459687,0.37688939028462354,0.0008259232341689687
374,-3.41690924605669,-4.3949303471466346,0.005505672749395213
375,-5.32497858306486,-2.127072375220359,0.0039189079723056935
376,-9.918725252651608,2.2865491367005077,-0.00012522974767933953
377,-6.467002821786985,0.29577096434753686,0.00035727242066622934
378,-10.434812412678392,1.6444259495942806,-0.0013285625755775036
379,-9.122440518401154,3.8599743128716453,-0.0033728791402790077
380,-7.906910796624507,3.4057806370144452,-0.0030434130381220333
381,-4.9582037660352505,1.1784738123694938,-0.0018207633366473274
382,-2.231421801865882,-1.6056265701124286,0.000719924400498368
383,-0.25795378938114516,-2.307272070473897,0.0016177209759529448
384,-0.24238733421373415,-5.447160393727075,0.005046152908546494
385,-3.1313236097041894,-9.02846956240156,0.008955747811729454
386,-6.395796669428904,-8.124555097984365,0.008189609578811216
387,-6.191477506644301,-3.4356506053099123,0.003348139132273057
388,-5.391905537712631,0.37512302661290575,-0.0009684699009733555
389,-6.3189270175783925,-0.5074754132270849,-0.0005780589891328016
390,-7.301658100589757,-2.971730775274152,0.0018097450141440128
391,-4.798452083715281,2.6202607623125203,-0.003357851686248842
392,-4.305994554045244,-0.028316468567206154,-0.0006132052731029462
393,-4.225153722883515,0.14820417672852448,-0.0008972555996046892
394,-4.198436323565628,-1.174174216739821,0.000650241446552063
395,-4.559033314568967,-4.6768857943293884,0.003777489711951903
396,-4.94282559803601,-2.6674367657730618,0.0020923576909034377
397,-5.454250607990323,-1.858525454660854,0.0015721841843526346
398,-7.573611003575216,-1.4260310595620156,-0.00030572941984525673
399,-7.501268643597118,-0.3701915990842446,-0.0023542605516584433
400,-5.623891588937559,0.8919540075938664,-0.004860582753047337
401,-6.01994862487369,2.237458595796043,-0.007235654764228997
402,-4.9717617400091845,0.2443975982793274,-0.005546654354854702
403,-2.352800158230297,-1.9329109706268433,-0.001455350350002073
404,-5.725327664441188,-6.723810958877264,0.0022542648804059723
405,-3.378829851401553,-5.000910590729101,0.002672554996130999
406,-4.572097960397483,-4.7292200807744145,0.002503286900310421
407,-4.04768743440369,-3.269678993493216,0.0009666428087895545
408,-4.5301994222804325,-2.959585331905008,0.0005632010284439713
409,-3.7003685695733397,-2.7952777531027833,0.0005914981129808164
410,-5.010549149594652,-2.6986612356818984,0.0006132294181209879
411,-1.2667518679690437,-1.1681770273315335,0.00014315111158042106
412,-4.042802932789479,-2.7826053582709576,0.0011225061508705466
413,-3.194443848405,-1.774052618788822,0.0011850103666075453
414,0.612185889236902,-0.9240627017693687,0.0015253302103831635
415,0.17709738121494234,-1.5903792090019597,0.0024464415286685297
416,0.32723086984095245,-0.05544489198487579,0.002019681914811084
417,-2.3384675157535524,-1.3620301723438502,0.002506588142567797
418,1.0891914015668913,0.13898602291588136,0.002214552854642936
419,-1.9342895083585383,-2.143045943269802,0.0034962360168361043
420,0.45132358091537655,0.2266562684815226,0.003012062474387693
421,-2.5252621892332847,-2.1863216414348603,0.004194819331471105
422,-0.2800983258046996,0.7069659393973211,0.003010837306043601
423,-1.6015831381232515,1.092668878319918,0.0022446772954922
424,0.5255076439946424,0.8133567728114433,0.0021821390405388674
425,-0.949479638860683,0.9946863920739872,0.0018764563315347847
426,-1.1680793145173176,1.1616371596442763,0.0015829382607001846
427,-0.9718612274576865,-0.1466476186895782,0.002273100222433135
428,-0.6578009936613571,0.6813234940759677,0.001911492737353327
429,-2.0832809638090706,-0.2360195654779802,0.0015422552968082292
430,-1.476692450137437,0.6062535844456007,0.000817899161313134
431,-1.4331104099317729,0.34288446614191953,0.0010045145627530698
432,-1.4510406274910226,0.9428919791411854,0.00150755281706864
433,-1.5722065598837636,-2.919201064331463,0.003806653609955283
434,-2.237430949428765,-4.614524199946187,0.00499024419805631
435,-4.238159661247933,-4.601372655485868,0.004817453481600465
436,-2.8814978788180188,-4.096992527466753,0.0034430717499948213
437,-4.372515808138051,-3.5523706024083603,0.002551292529920269
438,-3.4418596053855133,-3.09312712503288,0.0015181769943214448
439,-5.218414550014377,-3.256546095639608,0.0006323504556418173
440,-3.4337296019790107,-2.553379210387671,0.00033709787473997275
441,-4.119697779227217,-3.1170295269200343,0.0003946398477967563
442,-3.2719714666827793,-3.102864809411815,-0.0003890657047735489
443,-4.709383294584467,-4.7800684411654135,0.0004177977764391238
444,-3.312721909417249,-4.639178672576971,0.001402810815573348
445,-6.161018460887848,-7.5439855247136,0.0027950021851348497
446,-2.401010233299849,-8.017808455194526,0.0030459657406337027
447,-3.0386489706550455,-7.0299360732540155,0.0016746645916442767
448,-5.138401709260946,-6.889302791156745,0.002533496863352294
449,-5.08217891897423,-6.343921558141603,0.001415925654801324
450,-5.111658108782962,-7.49261580923272,-0.00010445650433048897
451,-7.561064387662736,-8.39293815831809,0.0015267977321984432
452,-5.063448801479009,-3.4196999365475795,-0.0022732718001598875
453,-4.53459565531826,-1.386735312627775,-0.004643210679276923
454,-5.547795493531799,1.1011487942300469,-0.006300577886692619
455,-3.1889905857930745,0.15633403591845574,-0.005735344290248174
456,-3.4866518424021202,-0.8979337175763642,-0.0037545690964107944
457,-2.0602376302248526,-2.0222277810526745,-0.002283180218323055
458,-1.2317176466723132,-2.7978130284901166,-0.0010448614173683174
459,-9.6593029422795e-05,-0.0019148187440544621,8.005034379083395e-07
460,-3.1118382107169387,-4.57171290499465,0.000819651292621012
